orderNumber, itemNumber, product, sourceLocation, destinationLocation, mot, quantity, uom, category, categoryDescription, startDate, endDate, destDaySupp, destStockOH, abcClass, week, approveLoad, reasonCode
2721737033,10,1862711586,8645,3460,ZTL,10464,CS,EF,Deployment: Purchase requisition,20251124,20251129,27,62.625,UL   ,C       ,,
2721737034,10,1862711636,8641,3460,ZTL,2112,CS,EF,Deployment: Purchase requisition,20251031,20251102,89,6344.64,ZNK  ,D       ,,
2721737035,10,1862711636,8641,3460,ZTL,48,CS,EF,Deployment: Purchase requisition,20260119,20260121,86,2218,CS   ,D       ,,
2721737036,10,5972410213,8793,3460,ZTL,3696,CS,EF,Deployment: Purchase requisition,20260111,20260112,0,0,ZNK  ,B       ,,
2721737037,10,5972410215,8793,3460,ZTL,192,CS,EF,Deployment: Purchase requisition,20260118,20260119,151,37334.928,ZNK  ,B       ,,
2721737038,10,5972410215,8793,3460,ZTL,14784,CS,EF,Deployment: Purchase requisition,20251114,20251115,109,12376,CS   ,B       ,,
2721737039,10,5972410306,8857,3460,ZTL,3000,CS,EF,Deployment: Purchase requisition,20260112,20260113,49,12964,ZNK  ,D       ,,
2721737040,10,5972410306,8857,3460,ZTL,2200,CS,EF,Deployment: Purchase requisition,20260119,20260120,42,39.68,UL   ,D       ,,
2721737041,10,1862711592,8645,3460,ZTL,3648,CS,EF,Deployment: Purchase requisition,20251215,20251220,93,57220.278,ZNL  ,D       ,,
2721737042,10,1862711592,8645,3460,ZTL,4320,CS,EF,Deployment: Purchase requisition,20251031,20251105,39,12148.69,ZNK  ,D       ,,
2721737043,10,6410010652,8857,3460,ZTL,120,CS,EF,Deployment: Purchase requisition,20251208,20251209,22,26.633,UL   ,D       ,,
2721737044,10,6410010652,8857,3460,ZTL,240,CS,EF,Deployment: Purchase requisition,20251215,20251216,23,764,CS   ,D       ,,
2721737045,10,6410010652,8857,3460,ZTL,240,CS,EF,Deployment: Purchase requisition,20251222,20251223,23,5746.104,ZNL  ,D       ,,
2721737046,10,6410010652,8857,3460,ZTL,240,CS,EF,Deployment: Purchase requisition,20251229,20251230,22,23.333,UL   ,D       ,,
2721737047,10,6410010652,8857,3460,ZTL,240,CS,EF,Deployment: Purchase requisition,20260105,20260106,22,26.533,UL   ,D       ,,
2721737048,10,6410010652,8857,3460,ZTL,300,CS,EF,Deployment: Purchase requisition,20260112,20260113,23,851,CS   ,D       ,,
2721737049,10,6410010652,8857,3460,ZTL,1820,CS,EF,Deployment: Purchase requisition,20260119,20260120,22,28.9,UL   ,D       ,,
2721737050,10,6410010807,8857,3460,ZTL,18000,CS,EF,Deployment: Purchase requisition,20251024,20251025,14,39470.16,ZNL  ,C       ,,
2721737051,10,6410000926,8857,3460,ZTL,24,CS,EF,Deployment: Purchase requisition,20260119,20260120,79,297.375,UL   ,C       ,,
2721737052,10,6410000926,8857,3460,ZTL,5712,CS,EF,Deployment: Purchase requisition,20260112,20260113,32,49706.572,ZNL  ,C       ,,
2721737053,10,6410000926,8857,3460,ZTL,624,CS,EF,Deployment: Purchase requisition,20260105,20260106,31,22697.25,ZNK  ,C       ,,
2721737054,10,6410000926,8857,3460,ZTL,624,CS,EF,Deployment: Purchase requisition,20251229,20251230,31,50372.598,ZNL  ,C       ,,
2721737055,10,6410000926,8857,3460,ZTL,624,CS,EF,Deployment: Purchase requisition,20251222,20251223,38,139.458,UL   ,C       ,,
2721737056,10,6410000926,8857,3460,ZTL,2832,CS,EF,Deployment: Purchase requisition,20251114,20251115,68,249.708,UL   ,C       ,,
2721737057,10,6410000926,8857,3460,ZTL,4560,CS,EF,Deployment: Purchase requisition,20251024,20251025,51,201.958,UL   ,C       ,,
2721737058,10,6410000949,8857,3460,ZTL,32,CS,EF,Deployment: Purchase requisition,20260119,20260120,64,38958,ZNK  ,D       ,,
2721737059,10,6410000949,8857,3460,ZTL,5760,CS,EF,Deployment: Purchase requisition,20260112,20260113,31,3040,CS   ,D       ,,
2721737060,10,6410000949,8857,3460,ZTL,720,CS,EF,Deployment: Purchase requisition,20260105,20260106,31,17682,ZNK  ,D       ,,
2721737061,10,6410000949,8857,3460,ZTL,672,CS,EF,Deployment: Purchase requisition,20251229,20251230,29,2614,CS   ,D       ,,
2721737062,10,6410000949,8857,3460,ZTL,624,CS,EF,Deployment: Purchase requisition,20251222,20251223,31,35054.2,ZNL  ,D       ,,
2721737063,10,6410000949,8857,3460,ZTL,624,CS,EF,Deployment: Purchase requisition,20251215,20251216,38,41324.272,ZNL  ,D       ,,
2721737064,10,6410000949,8857,3460,ZTL,336,CS,EF,Deployment: Purchase requisition,20251208,20251209,45,48123.464,ZNL  ,D       ,,
2721737065,10,6410000949,8857,3460,ZTL,1872,CS,EF,Deployment: Purchase requisition,20251121,20251122,30,17142,ZNK  ,D       ,,
2721737066,10,6410000949,8857,3460,ZTL,1584,CS,EF,Deployment: Purchase requisition,20251024,20251025,56,235.375,UL   ,D       ,,
2721737067,10,6410000949,8857,3460,ZTL,960,CS,EF,Deployment: Purchase requisition,20251020,20251021,56,235.375,UL   ,D       ,,
2721737068,10,3800024847,8820,3405,ZTL,1440,CS,EF,Deployment: Purchase requisition,20251106,20251108,23,299.542,UL   ,A       ,,
2721737069,10,3800024847,8820,3405,ZTL,4320,CS,EF,Deployment: Purchase requisition,20251113,20251115,22,82404,ZNL  ,A       ,,
2721737070,10,3800024847,8820,3405,ZTL,4320,CS,EF,Deployment: Purchase requisition,20251130,20251202,33,486.875,UL   ,A       ,,
2721737071,10,3800024847,8820,3405,ZTL,2880,CS,EF,Deployment: Purchase requisition,20251207,20251209,33,162852,ZNL  ,A       ,,
2721737072,10,3800024847,8820,3405,ZTL,4320,CS,EF,Deployment: Purchase requisition,20251214,20251216,34,15515,CS   ,A       ,,
2721737073,10,3800024847,8820,3405,ZTL,2880,CS,EF,Deployment: Purchase requisition,20251228,20251230,26,574.542,UL   ,A       ,,
2721737074,10,3800024847,8820,3427,ZTL,1440,CS,EF,Deployment: Purchase requisition,20251106,20251112,0,0,,,,
2721737075,10,3800024847,8820,3427,ZTL,2880,CS,EF,Deployment: Purchase requisition,20251130,20251206,0,0,,,,
2721737076,10,3800024847,8820,3427,ZTL,1440,CS,EF,Deployment: Purchase requisition,20251207,20251213,0,0,,,,
2721737077,10,3800024847,8820,3427,ZTL,1440,CS,EF,Deployment: Purchase requisition,20251214,20251220,0,0,,,,
2721737078,1,4119211143,617,3427,ZIM,2664,CS,BF,Order item schedule line,20251021,20251030,0,0,,,,
2721737079,1,4119211143,617,3427,ZIM,2664,CS,BF,Order item schedule line,20251021,20251030,0,0,,,,
2721737080,1,3800031402,692,3491,ZIM,1620,CS,BF,Order item schedule line,20251018,20251025,0,0,,,,
2721737081,1,4119211143,617,3491,ZTL,2304,CS,BF,Order item schedule line,20251021,20251023,171,6048,CS   ,B       ,,
2721737082,1,4119211143,617,3491,ZTL,2304,CS,BF,Order item schedule line,20251021,20251023,171,6048,CS   ,B       ,,
35688994,10,3800027255,3401,3405,ZTL,26,UL,EF,Deployment: Purchase requisition,20251015,20251017,0,0,,,,
35689034,10,3800031061,3401,3405,ZTL,2880,CS,EF,Deployment: Purchase requisition,20251024,20251026,14,1104,CS   ,D       ,,
35689129,10,4119211167,3401,3405,ZTL,1,QUL,EF,Deployment: Purchase requisition,20251103,20251105,0,0,QUL  ,DP      ,,
35689130,10,4119211169,3401,3405,ZTL,204,CS,EF,Deployment: Purchase requisition,20251031,20251102,0,0,ZNL  ,DP      ,,
35689131,10,4119211169,3401,3405,ZTL,100,CS,EF,Deployment: Purchase requisition,20251106,20251108,10,13.75,UL   ,DP      ,,
35689132,10,4119211168,3401,3405,ZTL,3,CS,EF,Deployment: Purchase requisition,20251020,20251022,78,204.75,ZNL  ,DP      ,,
35689133,10,4119211211,3401,3405,ZTL,2,QUL,EF,Deployment: Purchase requisition,20251020,20251022,0,0,ZNK  ,DP      ,,
35689134,10,4119211211,3401,3405,ZTL,86,QUL,EF,Deployment: Purchase requisition,20251031,20251102,0,0,ZNL  ,DP      ,,
35689163,10,4119211409,3401,3405,ZTL,44,HUL,EF,Deployment: Purchase requisition,20251024,20251026,0,0,ZNL  ,DP      ,,
35689164,10,4119211409,3401,3405,ZTL,26,HUL,EF,Deployment: Purchase requisition,20251117,20251119,0,0,CS   ,DP      ,,
35689173,10,3800027649,3412,3491,ZTL,540,CS,EF,Deployment: Purchase requisition,20251015,20251017,0,0,,,,
35689174,10,3800027649,3412,3491,ZTL,3015,CS,EF,Deployment: Purchase requisition,20251126,20251128,0,0,ZNK  ,D       ,,
35689175,10,4119211467,3401,3405,ZTL,48,HUL,EF,Deployment: Purchase requisition,20251031,20251102,0,0,ZNL  ,DP      ,,
35689176,10,4119211482,3401,3405,ZTL,9,CS,EF,Deployment: Purchase requisition,20251031,20251102,0,0,ZNK  ,DP      ,,
35689177,10,4119211482,3401,3405,ZTL,7,CS,EF,Deployment: Purchase requisition,20251104,20251106,618,2,UL   ,DP      ,,
35689178,10,4119211572,3401,3405,ZTL,6984,CS,EF,Deployment: Purchase requisition,20251210,20251212,90,197.944,UL   ,B       ,,
35689179,10,1862711695,3401,3405,ZTL,432,CS,EF,Deployment: Purchase requisition,20251107,20251109,19,1.257,UL   ,C       ,,
35689180,10,1862711695,3401,3405,ZTL,864,CS,EF,Deployment: Purchase requisition,20260107,20260109,39,623,CS   ,C       ,,
35689181,10,1862711696,3401,3405,ZTL,480,CS,EF,Deployment: Purchase requisition,20251022,20251024,76,2217.775,ZNL  ,C       ,,
35689182,10,1862711696,3401,3405,ZTL,480,CS,EF,Deployment: Purchase requisition,20251203,20251205,124,2322.32,ZNK  ,C       ,,
35689183,10,4119211613,3401,3405,ZTL,450,HUL,EF,Deployment: Purchase requisition,20251020,20251022,26,450,CS   ,DP      ,,
35689184,10,4119211470,3401,3405,ZTL,31,UL,EF,Deployment: Purchase requisition,20251031,20251102,0,0,ZNK  ,DP      ,,
35689185,10,4119211611,3401,3405,ZTL,56,CS,EF,Deployment: Purchase requisition,20251203,20251205,0,0,ZNL  ,DP      ,,
35689186,10,4119211611,3401,3405,ZTL,16,CS,EF,Deployment: Purchase requisition,20251217,20251219,574,136.878,ZNL  ,DP      ,,
35689187,10,4119211582,3401,3405,ZTL,229,UL,EF,Deployment: Purchase requisition,20251017,20251019,0,0,,,,
35689188,10,4119211583,3401,3405,ZTL,217,UL,EF,Deployment: Purchase requisition,20251217,20251219,0,0,ZNK  ,DP      ,,
35689189,10,4119211601,3401,3405,ZTL,250,HUL,EF,Deployment: Purchase requisition,20251203,20251205,0,0,ZNK  ,DP      ,,
35689190,10,4119211601,3401,3405,ZTL,260,HUL,EF,Deployment: Purchase requisition,20251210,20251212,0,0,ZNL  ,DP      ,,
35689191,10,4119211601,3401,3405,ZTL,1192,HUL,EF,Deployment: Purchase requisition,20251217,20251219,0,0,HUL  ,DP      ,,
35689192,10,4119211602,3401,3405,ZTL,82,HUL,EF,Deployment: Purchase requisition,20251203,20251205,0,0,UL   ,DP      ,,
35689193,10,4119211602,3401,3405,ZTL,100,HUL,EF,Deployment: Purchase requisition,20251210,20251212,0,0,ZNK  ,DP      ,,
35689194,10,4119211647,3401,3405,ZTL,238,HUL,EF,Deployment: Purchase requisition,20251024,20251026,4,6318,ZNL  ,DP      ,,
35689195,10,4119211646,3401,3405,ZTL,80,UL,EF,Deployment: Purchase requisition,20251016,20251018,0,0,,,,
35689196,10,4119211646,3401,3405,ZTL,24,UL,EF,Deployment: Purchase requisition,20251031,20251102,0,0,UL   ,DP      ,,
35689197,10,4119211610,3401,3405,ZTL,48,CS,EF,Deployment: Purchase requisition,20251121,20251123,0,0,CS   ,DP      ,,
35689198,10,4119211607,3401,3405,ZTL,48,CS,EF,Deployment: Purchase requisition,20251020,20251022,4,814.512,ZNL  ,DP      ,,
35689199,10,4119211607,3401,3405,ZTL,16,CS,EF,Deployment: Purchase requisition,20260107,20260109,0,0,ZNL  ,DP      ,,
35689200,10,4119211620,3401,3405,ZTL,156,HUL,EF,Deployment: Purchase requisition,20251024,20251026,0,0,ZNL  ,DP      ,,
35689201,10,4119211393,3401,3405,ZTL,6,UL,EF,Deployment: Purchase requisition,20251106,20251108,3,3,UL   ,DP      ,,
35689202,10,4119211393,3401,3405,ZTL,334,UL,EF,Deployment: Purchase requisition,20251126,20251128,1,5684.358,ZNK  ,DP      ,,
35689203,10,4119211393,3401,3405,ZTL,15,UL,EF,Deployment: Purchase requisition,20260107,20260109,0,0,CS   ,DP      ,,
35689204,10,1862711662,3401,3405,ZTL,16,CS,EF,Deployment: Purchase requisition,20260107,20260109,22,52.388,ZNK  ,DP      ,,
35689205,10,1862711661,3401,3405,ZTL,56,CS,EF,Deployment: Purchase requisition,20251015,20251017,0,0,,,,
35689206,10,1862711671,3401,3405,ZTL,26,HUL,EF,Deployment: Purchase requisition,20251015,20251017,0,0,,,,
35689207,10,1862711671,3401,3405,ZTL,140,HUL,EF,Deployment: Purchase requisition,20251217,20251219,7,80.065,ZNK  ,DP      ,,
35689208,10,1862711671,3401,3405,ZTL,200,HUL,EF,Deployment: Purchase requisition,20251231,20260102,70,1,HUL  ,DP      ,,
35689209,10,1862711669,3401,3405,ZTL,104,CS,EF,Deployment: Purchase requisition,20260107,20260109,0,0,ZNL  ,DP      ,,
35689210,10,1862711669,3401,3405,ZTL,96,CS,EF,Deployment: Purchase requisition,20260114,20260116,0,0,UL   ,DP      ,,
35689211,10,4119211391,3401,3405,ZTL,9,UL,EF,Deployment: Purchase requisition,20251106,20251108,0,0,UL   ,DP      ,,
35689212,10,1862711660,3401,3405,ZTL,16,CS,EF,Deployment: Purchase requisition,20251015,20251017,0,0,,,,
35689213,10,1862711660,3401,3405,ZTL,8,CS,EF,Deployment: Purchase requisition,20251126,20251128,0,0,CS   ,DP      ,,
35689214,10,1862711660,3401,3405,ZTL,104,CS,EF,Deployment: Purchase requisition,20260107,20260109,28,74.845,ZNK  ,DP      ,,
35689215,10,4119211389,3401,3405,ZTL,6,CS,EF,Deployment: Purchase requisition,20260107,20260109,0,0,ZNL  ,DP      ,,
35689216,10,4119211413,3401,3405,ZTL,1944,CS,EF,Deployment: Purchase requisition,20251126,20251128,0,0,UL   ,DP      ,,
35689217,10,4119211414,3401,3405,ZTL,1944,CS,EF,Deployment: Purchase requisition,20251126,20251128,364,117.6,ZNL  ,DP      ,,
35689218,10,1862711648,3401,3405,ZTL,64,CS,EF,Deployment: Purchase requisition,20251126,20251128,596,15,CS   ,DP      ,,
35689219,10,4119211412,3401,3405,ZTL,273,UL,EF,Deployment: Purchase requisition,20251024,20251026,9,38538.456,ZNK  ,DP      ,,
35689220,10,4119211412,3401,3405,ZTL,210,UL,EF,Deployment: Purchase requisition,20251031,20251102,1,9182.448,ZNK  ,DP      ,,
35689221,10,4119211412,3401,3405,ZTL,335,UL,EF,Deployment: Purchase requisition,20251224,20251226,13,4,UL   ,DP      ,,
35689222,10,4119211412,3401,3405,ZTL,5,UL,EF,Deployment: Purchase requisition,20260107,20260109,11,4,CS   ,DP      ,,
35689223,10,4119211671,3401,3405,ZTL,56,CS,EF,Deployment: Purchase requisition,20251020,20251022,9,7,UL   ,DP      ,,
35689224,10,4119211671,3401,3405,ZTL,160,CS,EF,Deployment: Purchase requisition,20260107,20260109,0,0,ZNK  ,DP      ,,
35689225,10,3800031061,3401,3405,ZTL,2880,CS,EF,Deployment: Purchase requisition,20251203,20251205,46,19331.322,ZNL  ,D       ,,
35689226,10,4119211298,3401,3405,ZTL,3960,CS,EF,Deployment: Purchase requisition,20251114,20251116,16,8188,ZNL  ,C       ,,
35689227,10,4119211298,3401,3405,ZTL,3960,CS,EF,Deployment: Purchase requisition,20251217,20251219,95,216.687,UL   ,C       ,,
35689228,10,4119211299,3401,3405,ZTL,1200,CS,EF,Deployment: Purchase requisition,20251031,20251102,30,2682.624,ZNK  ,D       ,,
35689229,10,4119211299,3401,3405,ZTL,1824,CS,EF,Deployment: Purchase requisition,20251217,20251219,111,86.333,UL   ,D       ,,
35689230,10,4119211226,3401,3405,ZTL,357,UL,EF,Deployment: Purchase requisition,20251110,20251112,0,0,CS   ,DP      ,,
35689231,10,4119211226,3401,3405,ZTL,265,UL,EF,Deployment: Purchase requisition,20251224,20251226,0,0,ZNL  ,DP      ,,
35689232,10,4119211226,3401,3405,ZTL,243,UL,EF,Deployment: Purchase requisition,20260107,20260109,0,0,CS   ,DP      ,,
35689233,10,4119211227,3401,3405,ZTL,47,UL,EF,Deployment: Purchase requisition,20251024,20251026,3,36,CS   ,DP      ,,
35689234,10,4119211167,3401,3405,ZTL,139,QUL,EF,Deployment: Purchase requisition,20251031,20251102,0,0,CS   ,DP      ,,
35689235,10,3800052144,3401,3405,ZTL,18,CS,EF,Deployment: Purchase requisition,20251015,20251017,0,0,,,,
35689236,10,3800052144,3401,3405,ZTL,5,CS,EF,Deployment: Purchase requisition,20251107,20251109,19,19,CS   ,DP      ,,
35689237,10,3800052144,3401,3405,ZTL,3,CS,EF,Deployment: Purchase requisition,20251110,20251112,8,1.375,UL   ,DP      ,,
35689238,10,3800052144,3401,3405,ZTL,224,CS,EF,Deployment: Purchase requisition,20251126,20251128,0,0,UL   ,DP      ,,
35689239,10,3800052144,3401,3405,ZTL,48,CS,EF,Deployment: Purchase requisition,20251217,20251219,0,0,CS   ,DP      ,,
35689240,10,3800052144,3401,3405,ZTL,120,CS,EF,Deployment: Purchase requisition,20260107,20260109,14,63.75,ZNL  ,DP      ,,
35689241,10,3800027136,3401,3405,ZTL,3216,CS,EF,Deployment: Purchase requisition,20251016,20251018,0,0,,,,
35689242,10,3800027136,3401,3405,ZTL,3216,CS,EF,Deployment: Purchase requisition,20251031,20251102,14,2821,CS   ,C       ,,
35689243,10,3800027136,3401,3405,ZTL,4080,CS,EF,Deployment: Purchase requisition,20251126,20251128,23,9058.497,ZNK  ,C       ,,
35689244,10,3800027136,3401,3405,ZTL,4080,CS,EF,Deployment: Purchase requisition,20251217,20251219,106,18566,CS   ,C       ,,
35689245,10,3800027255,3401,3405,ZTL,3,UL,EF,Deployment: Purchase requisition,20251117,20251119,1,4,CS   ,DP      ,,
35689246,10,3800027255,3401,3405,ZTL,20,UL,EF,Deployment: Purchase requisition,20251126,20251128,5,6,UL   ,DP      ,,
35689247,10,3800027255,3401,3405,ZTL,6,UL,EF,Deployment: Purchase requisition,20251203,20251205,29,398.448,ZNK  ,DP      ,,
35689248,10,3800027255,3401,3405,ZTL,15,UL,EF,Deployment: Purchase requisition,20260107,20260109,21,398.448,ZNK  ,DP      ,,
35689249,10,3800027272,3401,3405,ZTL,29,UL,EF,Deployment: Purchase requisition,20251031,20251102,0,0,UL   ,DP      ,,
35689250,10,3800027272,3401,3405,ZTL,18,UL,EF,Deployment: Purchase requisition,20251126,20251128,0,0,CS   ,DP      ,,
35689251,10,3800027272,3401,3405,ZTL,813,UL,EF,Deployment: Purchase requisition,20251203,20251205,0,0,UL   ,DP      ,,
35689252,10,3800027272,3401,3405,ZTL,29,UL,EF,Deployment: Purchase requisition,20251210,20251212,0,0,ZNL  ,DP      ,,
35689253,10,3800027272,3401,3405,ZTL,263,UL,EF,Deployment: Purchase requisition,20251224,20251226,0,0,ZNL  ,DP      ,,
35689254,10,3800027272,3401,3405,ZTL,178,UL,EF,Deployment: Purchase requisition,20260107,20260109,0,0,ZNL  ,DP      ,,
35689255,10,4119211727,3401,3405,ZTL,1780,CS,EF,Deployment: Purchase requisition,20251015,20251017,0,0,,,,
35689256,10,4119211031,3401,3405,ZTL,200,HUL,EF,Deployment: Purchase requisition,20260107,20260109,0,0,ZNL  ,DP      ,,
35689257,10,3800031462,3401,3405,ZTL,6240,CS,EF,Deployment: Purchase requisition,20251031,20251102,0,0,ZNK  ,B       ,,
35689258,10,3800031462,3401,3405,ZTL,4212,CS,EF,Deployment: Purchase requisition,20251210,20251212,581,5054.232,ZNL  ,B       ,,
35689259,10,4119211085,3401,3405,ZTL,5643,CS,EF,Deployment: Purchase requisition,20251210,20251212,0,0,ZNK  ,DP      ,,
35689260,10,3800031461,3401,3405,ZTL,4446,CS,EF,Deployment: Purchase requisition,20251031,20251102,0,0,UL   ,B       ,,
35689261,10,4119210998,3401,3405,ZTL,8,CS,EF,Deployment: Purchase requisition,20260107,20260109,553,131.25,ZNL  ,DP      ,,
35689262,10,4119210417,3401,3405,ZTL,135,CS,EF,Deployment: Purchase requisition,20251015,20251017,0,0,,,,
35689263,10,4119211153,3401,3405,ZTL,504,CS,EF,Deployment: Purchase requisition,20260107,20260109,0,0,CS   ,DP      ,,
35689264,10,4119210417,3401,3405,ZTL,45,CS,EF,Deployment: Purchase requisition,20251020,20251022,28,135,CS   ,D       ,,
35689265,10,4119211167,3401,3405,ZTL,120,QUL,EF,Deployment: Purchase requisition,20251110,20251112,615,0.25,UL   ,DP      ,,
35689266,10,4119210568,3401,3405,ZTL,7,CS,EF,Deployment: Purchase requisition,20251114,20251116,0,0,ZNK  ,DP      ,,
35689267,10,4119210568,3401,3405,ZTL,16,CS,EF,Deployment: Purchase requisition,20251126,20251128,0,0,ZNL  ,DP      ,,
35689268,10,4119210568,3401,3405,ZTL,9,CS,EF,Deployment: Purchase requisition,20251224,20251226,8,0.5,UL   ,DP      ,,
35689269,10,4119210568,3401,3405,ZTL,24,CS,EF,Deployment: Purchase requisition,20260107,20260109,0,3,CS   ,DP      ,,
35689270,10,4119210568,3401,3405,ZTL,48,CS,EF,Deployment: Purchase requisition,20260114,20260116,83,1.125,UL   ,DP      ,,
35689271,10,4119210487,3401,3405,ZTL,156,HUL,EF,Deployment: Purchase requisition,20251105,20251107,0,0,,,,
35689272,10,4119210944,3401,3405,ZTL,120,HUL,EF,Deployment: Purchase requisition,20260114,20260116,0,0,HUL  ,DP      ,,
35689273,10,4119211063,3401,3405,ZTL,39,UL,EF,Deployment: Purchase requisition,20251106,20251108,0,0,ZNL  ,DP      ,,
35689274,10,4119211049,3401,3405,ZTL,78,HUL,EF,Deployment: Purchase requisition,20251126,20251128,0,0,HUL  ,DP      ,,
35689275,10,3800027136,3401,3405,ZTL,4080,CS,EF,Deployment: Purchase requisition,20260107,20260109,108,395.771,UL   ,C       ,,
35689276,10,88462310371,3401,3405,ZTL,6,CS,EF,Deployment: Purchase requisition,20251126,20251128,0,0,UL   ,DP      ,,
35689277,10,88462310371,3401,3405,ZTL,42,CS,EF,Deployment: Purchase requisition,20260107,20260109,0,0,CS   ,DP      ,,
35689278,10,88462310371,3401,3405,ZTL,24,CS,EF,Deployment: Purchase requisition,20260114,20260116,0,0,ZNL  ,DP      ,,
35689279,10,3800021784,3401,3405,ZTL,2,UL,EF,Deployment: Purchase requisition,20251126,20251128,0,0,,,,
35689280,10,3800021784,3401,3405,ZTL,3,UL,EF,Deployment: Purchase requisition,20260107,20260109,0,0,,,,
35689281,10,3800021783,3401,3405,ZTL,24,CS,EF,Deployment: Purchase requisition,20251126,20251128,0,0,ZNL  ,DP      ,,
35689282,10,3800021783,3401,3405,ZTL,42,CS,EF,Deployment: Purchase requisition,20260107,20260109,0,0,CS   ,DP      ,,
35689283,10,3800023993,3401,3405,ZTL,10,UL,EF,Deployment: Purchase requisition,20251126,20251128,596,1,CS   ,DP      ,,
35689284,10,3800023993,3401,3405,ZTL,2,UL,EF,Deployment: Purchase requisition,20260107,20260109,553,216,ZNL  ,DP      ,,
35689285,10,3800027272,3401,3405,ZTL,363,UL,EF,Deployment: Purchase requisition,20260114,20260116,0,0,ZNK  ,DP      ,,
35689286,10,3800027331,3401,3405,ZTL,85,UL,EF,Deployment: Purchase requisition,20251031,20251102,0,0,UL   ,DP      ,,
35689287,10,3800027331,3401,3405,ZTL,80,UL,EF,Deployment: Purchase requisition,20251117,20251119,1,21,CS   ,DP      ,,
35689288,10,3800027278,3401,3405,ZTL,6,CS,EF,Deployment: Purchase requisition,20251114,20251116,7,101.25,ZNL  ,DP      ,,
35689289,10,3800027278,3401,3405,ZTL,74,CS,EF,Deployment: Purchase requisition,20251117,20251119,1,0.75,UL   ,DP      ,,
35689290,10,3800027278,3401,3405,ZTL,176,CS,EF,Deployment: Purchase requisition,20251126,20251128,183,742.5,ZNL  ,DP      ,,
35689291,10,3800027284,3401,3405,ZTL,8,CS,EF,Deployment: Purchase requisition,20251126,20251128,0,0,UL   ,DP      ,,
35689292,10,3800027284,3401,3405,ZTL,8,CS,EF,Deployment: Purchase requisition,20251224,20251226,7,8.165,ZNK  ,DP      ,,
35689293,10,3800027284,3401,3405,ZTL,32,CS,EF,Deployment: Purchase requisition,20260107,20260109,0,0,UL   ,DP      ,,
35689294,10,3800027288,3401,3405,ZTL,72,CS,EF,Deployment: Purchase requisition,20251031,20251102,0,0,ZNL  ,DP      ,,
35689295,10,3800027288,3401,3405,ZTL,64,CS,EF,Deployment: Purchase requisition,20251126,20251128,187,3,CS   ,DP      ,,
35689296,10,3800027374,3401,3405,ZTL,28,QUL,EF,Deployment: Purchase requisition,20251126,20251128,0,0,QUL  ,DP      ,,
35689297,10,3800027649,3401,3405,ZTL,3420,CS,EF,Deployment: Purchase requisition,20251126,20251128,0,0,CS   ,D       ,,
35689298,10,3800027649,3401,3405,ZTL,810,CS,EF,Deployment: Purchase requisition,20260107,20260109,118,28842.095,ZNK  ,D       ,,
35689299,10,3800027649,3401,3405,ZTL,2025,CS,EF,Deployment: Purchase requisition,20260114,20260116,138,34104.145,ZNK  ,D       ,,
35689300,10,3800052168,3401,3405,ZTL,552,CS,EF,Deployment: Purchase requisition,20251021,20251023,62,1989,ZNL  ,DP      ,,
35689301,10,3800052168,3401,3405,ZTL,24,CS,EF,Deployment: Purchase requisition,20251024,20251026,62,1989,ZNL  ,DP      ,,
35689302,10,3800052168,3401,3405,ZTL,32,CS,EF,Deployment: Purchase requisition,20251217,20251219,14,647.752,ZNK  ,DP      ,,
35689303,10,3800052168,3401,3405,ZTL,28,CS,EF,Deployment: Purchase requisition,20251224,20251226,71,13.75,UL   ,DP      ,,
35689304,10,3800052168,3401,3405,ZTL,28,CS,EF,Deployment: Purchase requisition,20251231,20260102,65,13.5,UL   ,DP      ,,
35689305,10,4119211238,3401,3405,ZTL,4000,CS,EF,Deployment: Purchase requisition,20251114,20251116,20,46.725,UL   ,D       ,,
35689306,10,4119210417,3401,3405,ZTL,45,CS,EF,Deployment: Purchase requisition,20251027,20251029,625,172,CS   ,D       ,,
35689307,10,4119211238,3401,3405,ZTL,4000,CS,EF,Deployment: Purchase requisition,20251217,20251219,98,20502.78,ZNK  ,D       ,,
35689308,10,4119210613,3401,3405,ZTL,20,UL,EF,Deployment: Purchase requisition,20260107,20260109,0,0,ZNK  ,DP      ,,
35689309,10,4119211242,3401,3405,ZTL,3456,CS,EF,Deployment: Purchase requisition,20251015,20251017,0,0,,,,
35689310,10,4119210619,3401,3405,ZTL,18,UL,EF,Deployment: Purchase requisition,20251210,20251212,0,0,ZNL  ,DP      ,,
35689311,10,4119211242,3401,3405,ZTL,3960,CS,EF,Deployment: Purchase requisition,20251121,20251123,32,58.403,UL   ,D       ,,
35689312,10,4119211242,3401,3405,ZTL,3960,CS,EF,Deployment: Purchase requisition,20251224,20251226,147,75921.79,ZNL  ,D       ,,
35689313,10,4119210619,3401,3405,ZTL,608,UL,EF,Deployment: Purchase requisition,20260107,20260109,0,0,ZNK  ,DP      ,,
35689314,10,3800031063,3401,3405,ZTL,3744,CS,EF,Deployment: Purchase requisition,20251121,20251123,0,0,ZNL  ,C       ,,
35689315,10,4119210959,3401,3405,ZTL,70,CS,EF,Deployment: Purchase requisition,20251210,20251212,0,0,ZNL  ,DP      ,,
35689316,10,4119210957,3401,3405,ZTL,8,CS,EF,Deployment: Purchase requisition,20251024,20251026,631,479.36,ZNL  ,DP      ,,
